network,window_start,n_steps,global_gt_05_pct,local_gt_05_pct,global_dominates_pct,local_dominates_pct,mean_global_alarm,mean_local_alarm,mean_lambda_F
burst,2016,2015,0.6451612903225806,92.3076923076923,7.890818858560794,92.10918114143921,0.3751607054179324,0.7425233581753731,0.7697006747407958
burst,4032,2015,0.6947890818858561,91.16625310173697,9.13151364764268,90.86848635235732,0.37583823388798093,0.7336705052798002,0.7650269895933656
burst,6048,2015,0.4466501240694789,91.21588089330025,8.982630272952854,91.01736972704715,0.3749338109694144,0.7340554119274337,0.7650004257627379
severe_burst,2016,2015,2.5806451612903225,96.42679900744416,4.615384615384616,95.38461538461539,0.38507529120681855,0.7744706099289624,0.78847386846209
severe_burst,4032,2015,2.7791563275434243,97.66749379652605,2.729528535980149,97.27047146401985,0.3846786523025292,0.7840932761198025,0.7930500268043051
severe_burst,6048,2015,1.7369727047146404,95.58312655086849,4.813895781637717,95.18610421836227,0.38096080963881,0.7679271969191912,0.7840866180909712
