policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f,N,heterogeneity,bw
cvoi_sf,burst,3007,16128,2015,0.37222650366324367,0.045858226912310646,0.5789909015715468,0.5955334987593052,1.59520264681555,16.0,0.9977039337580957,86.50124069478909,21.153362381223488,0.05,0.12050000000000248,0.1325645949003618,0.8799999999999999,0.0,20.222222222221845,3,low,1
b2croi_v8q,burst,3007,16128,2015,0.3051333263769939,0.015851139874778174,0.18196856906534326,0.23159636062861869,8.356658395368072,86.0,0.9634575578938276,86.50124069478909,304.84670789325355,1.2,0.05,0.1325645949003618,0.0,0.0,66.11111111110924,3,low,1
oracle,burst,3007,16128,2015,0.3055280193957528,0.013871017161971092,0.1654259718775848,0.1654259718775848,9.03639371381307,97.0,0.9498222223157956,86.50124069478909,50.4904286531505,1.2,0.05,0.1325645949003618,0.0,0.0,78.11111111111144,3,low,1
error_trigger,burst,3008,18144,2015,0.283852094469734,0.025106080753744715,0.3143093465674111,0.3308519437551696,10.006286186931348,113.0,0.982256020278834,86.35235732009926,3.900147585091979,1.0468142452881037,0.11960000000000036,0.13259184920079714,1.5919999999999994,0.0,57.44444444444431,3,low,1
generic_voi,burst,3008,18144,2015,0.284564155385826,0.02586684301303677,0.3143093465674111,0.380479735318445,8.347063688999173,104.0,0.9835737747251536,86.35235732009926,7.656574302419982,1.0348709337006587,0.11960000000000036,0.13259184920079714,1.5919999999999994,0.0,54.99999999999975,3,low,1
ar1_growth_voi,burst,3008,18144,2015,0.36766922885812886,0.04804516869421452,0.6286186931348222,0.5459057071960298,3.8562448304383787,31.0,0.5948082853081559,86.35235732009926,9.587384175703336,1.2,0.16549999999999873,0.13259184920079714,1.711333333333534,0.0071203627883998765,260.1111111111055,3,low,1
cvoi_sf,burst,3008,18144,2015,0.3543835018300181,0.02765757036169889,0.3308519437551696,0.380479735318445,1.5382961124896608,12.0,0.9960195768328872,86.35235732009926,20.8876438025228,0.11544627752323414,0.08960000000000036,0.13259184920079714,0.9253333333333329,0.0,21.88888888888871,3,low,1
b2croi_v8q,burst,3008,18144,2015,0.2896093235431297,0.008324441414179715,0.0827129859387924,0.13234077750206782,9.608602150537635,109.0,0.9838554869075719,86.35235732009926,316.51777088776157,1.0005014744266225,0.05960000000000029,0.13259184920079714,0.25866666666666627,0.0,58.55555555555543,3,low,1
oracle,burst,3008,18144,2015,0.29236971802305833,0.008333249183324532,0.0827129859387924,0.13234077750206782,9.992886683209264,113.0,0.9800027757161046,86.35235732009926,49.54849752290151,1.082385460587193,0.05960000000000029,0.13259184920079714,0.25866666666666627,0.0,60.44444444444429,3,low,1
error_trigger,burst,3009,20160,2015,0.3212646789885683,0.0458485294534497,0.5624483043837882,0.6947890818858561,7.788585607940447,98.0,0.9776623750629967,86.89826302729529,3.5393248524784893,1.2,0.10550000000000836,0.13046499079380422,0.7893333333335062,0.0,61.111111111109686,3,low,1
