network,tau_J,kappa_J,seed,window_start,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness
severe_burst,0.97,35,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.97,35,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.97,35,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.97,35,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.97,35,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.97,35,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.97,35,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.97,35,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.97,35,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.97,35,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.97,35,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.97,35,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.97,35,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.97,35,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.97,35,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.97,35,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.97,35,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.97,35,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.97,35,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.97,35,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.98,35,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.98,35,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.98,35,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.98,35,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.98,35,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.98,35,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.98,35,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.98,35,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.98,35,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.98,35,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.98,35,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.98,35,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.98,35,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.98,35,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.98,35,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.98,35,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.98,35,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.98,35,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.98,35,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.98,35,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.98,35,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.985,10,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.985,10,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.985,10,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.985,10,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.985,10,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.985,10,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.985,10,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.985,10,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.985,10,3034,18144,0.975616337393611,0.09507857733664185,1.207609594706369,0.5128205128205128,3.044665012406948,31.0,0.999990641000349
severe_burst,0.985,10,3035,20160,0.8776926447261935,0.09094551282051282,1.0918114143920596,0.8933002481389578,2.921588089330025,34.0,0.9999980296697258
severe_burst,0.985,10,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.985,10,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.985,10,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.985,10,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.985,10,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.985,10,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.985,10,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.985,10,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.985,10,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.985,10,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.985,10,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.985,20,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.985,20,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.985,20,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.985,20,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.985,20,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.985,20,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.985,20,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.985,20,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.985,20,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.985,20,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.985,20,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.985,20,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.985,20,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.985,20,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.985,20,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.985,20,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.985,20,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.985,20,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.985,20,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.985,20,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.985,20,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.985,35,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.985,35,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.985,35,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.985,35,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.985,35,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.985,35,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.985,35,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.985,35,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.985,35,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.985,35,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.985,35,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.985,35,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.985,35,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.985,35,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.985,35,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.985,35,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.985,35,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.985,35,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.985,35,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.985,35,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.985,35,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.985,50,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.985,50,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.985,50,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.985,50,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.985,50,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.985,50,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.985,50,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.985,50,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.985,50,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.985,50,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.985,50,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.985,50,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.985,50,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.985,50,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.985,50,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.985,50,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.985,50,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.985,50,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.985,50,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.985,50,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.985,50,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.985,70,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.985,70,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.985,70,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.985,70,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.985,70,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.985,70,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.985,70,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.985,70,3033,16128,1.0278527899867838,0.06745502481389579,0.6782464846980976,0.6782464846980976,2.629114971050455,27.0,0.9999995074167035
severe_burst,0.985,70,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.985,70,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.985,70,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.985,70,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.985,70,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.985,70,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.985,70,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.985,70,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.985,70,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.985,70,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.985,70,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.985,70,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.985,70,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.99,35,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.99,35,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.99,35,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.99,35,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.99,35,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.99,35,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.99,35,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.99,35,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.99,35,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.99,35,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.99,35,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.99,35,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.99,35,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.99,35,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.99,35,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.99,35,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.99,35,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.99,35,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
severe_burst,0.99,35,3044,38304,1.3459282327273143,0.1370295698924731,1.7038875103391231,0.43010752688172044,2.9745244003308517,34.0,0.9999935964549975
severe_burst,0.99,35,3045,40320,1.4331750372730776,0.09529052936311001,0.8271298593879239,0.8933002481389578,2.828618693134822,25.0,0.9999847301434603
severe_burst,0.99,35,3046,42336,1.0086720064719021,0.1052341811414392,1.1579818031430935,1.3234077750206783,2.5376344086021505,23.0,0.99998768556317
severe_burst,0.995,35,3026,2016,0.9947400694275634,0.13535463192721256,1.7369727047146404,1.0421836228287842,3.1545078577336643,32.0,0.999946311276873
severe_burst,0.995,35,3027,4032,0.9363351604507247,0.12885132340777503,1.6377171215880892,1.1248966087675765,2.721091811414392,25.0,0.9999862078511315
severe_burst,0.995,35,3028,6048,0.9475412609197287,0.116883788254756,1.5053763440860215,0.8271298593879239,2.7654259718775847,29.0,0.9999935964549975
severe_burst,0.995,35,3029,8064,0.9155951680695823,0.0972394540942928,1.0421836228287842,1.4392059553349876,3.0539288668320927,33.0,0.9999788193564483
severe_burst,0.995,35,3030,10080,1.0468592546663917,0.10399348635235732,1.1248966087675765,1.2903225806451613,2.4014888337468983,22.0,0.9999995074167035
severe_burst,0.995,35,3031,12096,0.914645175783472,0.11043217535153019,1.207609594706369,1.6542597187758479,2.749875930521092,29.0,0.9999995074167035
severe_burst,0.995,35,3032,14112,0.8751257651632077,0.11550093052109181,1.455748552522746,1.0752688172043012,2.6813895781637718,23.0,0.9999995074167035
severe_burst,0.995,35,3033,16128,1.032231439574329,0.06759201819685691,0.6782464846980976,0.6782464846980976,2.641025641025641,27.0,0.9999995074167035
severe_burst,0.995,35,3034,18144,0.9760757814690012,0.09509150124069479,1.207609594706369,0.5128205128205128,3.063358147229115,33.0,0.999990641000349
severe_burst,0.995,35,3035,20160,0.8691550711711251,0.09271091811414392,1.108354011579818,0.9594706368899917,2.9106699751861043,35.0,0.9999980296697258
severe_burst,0.995,35,3036,22176,0.9654425600676593,0.0474229735318445,0.3308519437551696,0.8602150537634409,2.784449958643507,34.0,0.9999921187254895
severe_burst,0.995,35,3037,24192,1.192313366449814,0.08440343258891646,0.727874276261373,1.2241521918941274,2.601157981803143,22.0,0.9997719858237234
severe_burst,0.995,35,3038,26208,0.9056084996798487,0.08385545905707197,1.0421836228287842,0.5624483043837882,2.621174524400331,32.0,0.9997498301627508
severe_burst,0.995,35,3039,28224,1.1304424026326758,0.09841294458229942,1.0918114143920596,0.8602150537634409,2.8992555831265507,64.0,0.9999995074167035
severe_burst,0.995,35,3040,30240,1.0413018252797341,0.05192566170388751,0.47973531844499584,0.39702233250620345,2.56029776674938,32.0,0.9999995074167035
severe_burst,0.995,35,3041,32256,0.9567913026970093,0.05261062861869314,0.43010752688172044,0.8271298593879239,2.7167907361455748,30.0,0.9999995074167035
severe_burst,0.995,35,3042,34272,1.1991281302297385,0.09680004135649296,0.9263854425144747,1.240694789081886,3.2509511993382962,30.0,0.9999551769071425
severe_burst,0.995,35,3043,36288,1.3488184439343744,0.08107940446650123,0.5459057071960298,1.3234077750206783,3.1354838709677417,31.0,0.9999551769071425
