policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f,dataset,variable_set,safe_min,safe_max,window
error_trigger,severe_burst,0,2880,1439,0.3277693604676403,0.058997625665971734,0.8339124391938846,0.5791058605513087,3.908501274032893,36.0,0.9221265830451021,73.38429464906184,3.4763990326048684,1.2,0.2309000000000011,0.25283528521430637,7.217999999999979,0.0,65.22222222222094,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,0,2880,1439,0.3344823064393308,0.06873892170488766,0.9728978457261988,0.6717627982395182,3.658790826963169,36.0,0.9437751443313676,73.38429464906184,7.017858656831319,1.2,0.32089999999999563,0.25283528521430637,9.218000000000005,0.0,54.8888888888888,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,0,2880,1439,0.34643445517715216,0.06842325689135975,0.9265693768820941,0.8339124391938846,2.2040769052582814,22.0,0.9983212829216812,73.38429464906184,20.109170546549382,0.23981851083254843,0.2908999999999979,0.25283528521430637,8.551333333333314,0.0,15.999999999999796,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,0,2880,1439,0.360142301735453,0.04864198517488997,0.6717627982395182,0.5327773917072041,2.745656706045865,26.0,0.9999932391155797,73.38429464906184,245.58572176115132,0.052580051627075984,0.19670000000000148,0.25283528521430637,4.884666666666619,0.0,21.55555555555569,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,0,4320,1439,0.44305358066290146,0.0067847868890433165,0.06949270326615706,0.13898540653231412,4.4586518415566365,40.0,0.8952150340301042,73.38429464906184,50.07135082985054,1.2,0.05,0.25283528521430637,0.0,0.0,74.7777777777775,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,0,4320,1439,0.43038732478299746,0.02098661686356266,0.23164234422052352,0.44012045401899463,4.482974287699792,40.0,0.8958889553721425,73.38429464906184,3.4192738157539755,1.2,0.07190000000000119,0.25283528521430637,0.6379999999999986,0.0,75.1111111111105,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,0,4320,1439,0.43214565666049065,0.013695378735232803,0.13898540653231412,0.3242992819087329,4.246699096594858,40.0,0.9120403342631144,73.38429464906184,7.131455376837468,1.2,0.05690000000000107,0.25283528521430637,0.3046666666666653,0.0,66.11111111111059,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,0,4320,1439,0.4612580661104823,0.018279169562195968,0.23164234422052352,0.2548065786425759,2.2054667593236044,22.0,0.9998107297863515,73.38429464906184,20.55074963776901,0.15023500338938323,0.07190000000000119,0.25283528521430637,0.6379999999999986,0.0,13.55555555555532,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,0,4320,1439,0.44548607721078587,0.007820760945100765,0.06949270326615706,0.20847810979847115,2.7989344452165854,23.0,0.99966882413741,73.38429464906184,250.86778023845207,0.3585891562806673,0.05,0.25283528521430637,0.0,0.0,20.777777777777985,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,1,2880,1439,0.3342412348948729,0.008622533009034051,0.0926569376882094,0.1853138753764188,3.984016678248784,38.0,0.9208004884324139,72.68936761640028,50.24594185703005,1.2,0.05,0.2658498583184823,0.0,0.0,67.11111111110947,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,1,2880,1439,0.3231436921350706,0.01867958072735696,0.20847810979847115,0.39379198517488995,3.95575631225388,38.0,0.922444526707944,72.68936761640028,3.402392704187374,1.2,0.05,0.2658498583184823,0.0,0.0,66.1111111111094,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,1,2880,1439,0.3237198065285803,0.01868044359508918,0.20847810979847115,0.39379198517488995,3.745193421357424,37.0,0.9494560868977122,72.68936761640028,7.372266901598737,1.2,0.07760000000000163,0.2658498583184823,0.8186666666666647,0.0,53.11111111111115,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,1,2880,1439,0.3473705624654531,0.03540935835070651,0.46328468844104703,0.4864489228630994,2.2385916145471394,18.0,0.996908253307548,72.68936761640028,21.771721663555393,0.12665605298248453,0.0920000000000041,0.2658498583184823,1.8066666666667557,0.0,16.666666666666874,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,1,2880,1439,0.33050661535941145,0.0100100822330322,0.11582117211026176,0.1853138753764188,2.83646050498031,27.0,0.9999758544039877,72.68936761640028,246.36912443095855,0.1952370976523082,0.05,0.2658498583184823,0.0,0.0,28.777777777777676,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,1,4320,1439,0.3203298849721143,0.002343652999768358,0.0,0.13898540653231412,4.481352791290248,39.0,0.9021086745231707,72.68936761640028,50.66866793587566,1.2,0.05,0.2658498583184823,0.0,0.0,72.4444444444441,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,1,4320,1439,0.3178417702927035,0.010677507528376188,0.0926569376882094,0.3242992819087329,4.482047718322909,39.0,0.9003060409500965,72.68936761640028,3.386254215585825,1.2,0.05,0.2658498583184823,0.0,0.0,73.44444444444423,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,1,4320,1439,0.317911982458694,0.011372127634931666,0.0926569376882094,0.3706277507528376,4.317813296270558,39.0,0.9229354281575575,72.68936761640028,7.058185482523233,1.2,0.05,0.2658498583184823,0.0,0.0,64.55555555555462,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,1,4320,1439,0.370751450782384,0.01945591267083623,0.23164234422052352,0.34746351633078526,2.2469307389390782,18.0,0.9999700596344474,72.68936761640028,20.414452132256994,0.10640796416570933,0.07190000000000119,0.2658498583184823,0.6379999999999986,0.0,10.333333333333337,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,1,4320,1439,0.32231616899131604,0.002693965716933055,0.0,0.16214964095436646,2.8121380588371556,31.0,0.9999758544039877,72.68936761640028,245.9250509048358,0.2791629230985249,0.05,0.2658498583184823,0.0,0.0,17.333333333333528,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,2,2880,1439,0.435210370962309,0.04530862288626361,0.5327773917072041,0.857076673615937,4.070187630298818,36.0,0.9047194620410093,74.70465601111883,49.59749714798237,1.2,0.15199999999999855,0.2423773260664645,2.806666666666635,0.0,71.88888888888813,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,2,2880,1439,0.42294991968581863,0.06474438267315265,0.857076673615937,0.857076673615937,4.03961084086171,36.0,0.8976692568629363,74.70465601111883,3.593835961578454,1.2,0.316999999999984,0.2423773260664645,7.473333333333166,0.0,73.88888888888826,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,2,2880,1439,0.42791720717642706,0.05502471044706974,0.6949270326615705,0.857076673615937,3.7820245540884874,36.0,0.9288472623124729,74.70465601111883,7.220501893363722,1.2,0.25699999999998524,0.2423773260664645,5.13999999999983,0.0,61.88888888888775,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,2,2880,1439,0.45625181093943684,0.07594251795228167,0.9497336113041464,1.2277044243687747,2.2962705582580494,21.0,0.997455687684459,74.70465601111883,21.288990888672107,0.05,0.3769999999999853,0.2423773260664645,8.806666666666505,0.0,16.111111111111267,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,2,2880,1439,0.43762350607751044,0.04531728051887885,0.5327773917072041,0.857076673615937,2.94672226082928,30.0,0.9999700596344474,74.70465601111883,250.8142597302199,0.21697119980526391,0.15199999999999855,0.2423773260664645,2.806666666666635,0.0,24.888888888889024,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,2,4320,1439,0.44597051188193687,0.003624513551077136,0.0,0.20847810979847115,4.57980078758397,41.0,0.8757250233551089,74.70465601111883,50.520344056147636,1.2,0.05,0.2423773260664645,0.0,0.0,83.77777777777784,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,2,4320,1439,0.4488074671581279,0.01683566133889275,0.1853138753764188,0.34746351633078526,4.5765577947648834,41.0,0.8739487250911101,74.70465601111883,3.437623346018617,1.2,0.05,0.2423773260664645,0.0,0.0,83.77777777777929,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,2,4320,1439,0.4476050295718154,0.017527461199907345,0.1853138753764188,0.39379198517488995,4.27889738244151,41.0,0.9008042207341652,74.70465601111883,7.624565439248268,1.2,0.05,0.2423773260664645,0.0,0.0,74.1111111111103,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,2,4320,1439,0.5101125588617168,0.02708513435255965,0.34746351633078526,0.3706277507528376,2.2997451934213573,22.0,0.9998252122198868,74.70465601111883,21.885494058246287,0.05,0.08690000000000117,0.2423773260664645,0.9713333333333414,0.0,15.444444444444335,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,2,4320,1439,0.45856201124165524,0.004001789437109103,0.0,0.23164234422052352,2.9258744498494327,31.0,0.99999613662628,74.70465601111883,251.9613098873497,0.08769444403368314,0.05,0.2423773260664645,0.0,0.0,16.000000000000057,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,3,2880,1439,0.23132450853972064,0.010558483900857077,0.16214964095436646,0.0463284688441047,3.795459810053278,35.0,0.9171739264275138,74.56567060458651,51.251288194046246,1.2,0.06170000000000162,0.23581253008909042,0.4673333333333314,0.0,65.5555555555545,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,3,2880,1439,0.22904428140808517,0.020632592077831826,0.27797081306462823,0.2548065786425759,3.7732221450081074,35.0,0.9142316615783328,74.56567060458651,3.383975177343166,1.2,0.07670000000000163,0.23581253008909042,0.8006666666666646,0.0,67.88888888888765,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,3,2880,1439,0.230923917655202,0.02688835418114431,0.3706277507528376,0.3011350474866806,3.324762566597174,34.0,0.946025859087572,74.56567060458651,7.288631755933736,1.2,0.09170000000000161,0.23581253008909042,1.467333333333351,0.0,53.88888888888821,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,3,2880,1439,0.250557365809948,0.03073754343293954,0.34746351633078526,0.6485985638174658,2.0780634700023164,17.0,0.9994082860227602,74.56567060458651,20.733187615850717,0.05,0.1067000000000016,0.23581253008909042,1.467333333333351,0.0,12.33333333333335,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,3,2880,1439,0.234881535025551,0.01056395066018068,0.16214964095436646,0.0463284688441047,2.681955061385221,23.0,0.9998252122198868,74.56567060458651,252.69782424356225,0.09352856511498767,0.06170000000000162,0.23581253008909042,0.4673333333333314,0.0,23.222222222222246,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,3,4320,1439,0.29112801110244924,0.003342054667593236,0.02316423442205235,0.11582117211026176,4.23442205235117,48.0,0.8895342568381152,74.56567060458651,50.23491464016792,1.2,0.05,0.23581253008909042,0.0,0.0,77.7777777777784,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,3,4320,1439,0.2871160936388003,0.01167455987954598,0.13898540653231412,0.20847810979847115,4.229325920778319,48.0,0.8919297266261174,74.56567060458651,3.4647026501176588,1.2,0.05,0.23581253008909042,0.0,0.0,77.4444444444442,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,3,4320,1439,0.2861984087630805,0.010632580495714616,0.11582117211026176,0.23164234422052352,3.992819087329164,47.0,0.9189420313973484,74.56567060458651,7.147065182931622,1.2,0.05,0.23581253008909042,0.0,0.0,66.7777777777769,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,3,4320,1439,0.31704066674937653,0.028749826268241834,0.39379198517488995,0.3242992819087329,2.0755154042158908,17.0,0.9988384707367463,74.56567060458651,22.01165097213562,0.05,0.19190000000000085,0.23581253008909042,3.304666666666673,0.0,9.555555555555566,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,3,4320,1439,0.29021001354532133,0.004035829279592311,0.02316423442205235,0.16214964095436646,2.6560111188325224,21.0,0.9999352924275239,74.56567060458651,252.70081443460998,0.07272104464071423,0.05,0.23581253008909042,0.0,0.0,17.77777777777791,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,4,2880,1439,0.29811157373729963,0.007867639564512393,0.11582117211026176,0.0463284688441047,3.9525133194347926,51.0,0.9125853708411945,76.23349548297429,51.15901339731857,1.2,0.05,0.2249071352168256,0.0,0.0,69.44444444444264,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,4,2880,1439,0.2934044546489481,0.016894278434097756,0.23164234422052352,0.1853138753764188,3.9953671531155894,51.0,0.913483930707033,76.23349548297429,3.634330007889003,1.2,0.05,0.2249071352168256,0.0,0.0,68.777777777776,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,4,2880,1439,0.2963547643332641,0.027669996525364834,0.4169562195969423,0.16214964095436646,3.6560111188325224,36.0,0.9328467100672272,76.23349548297429,7.720500361200233,1.2,0.0770000000000039,0.2249071352168256,1.1400000000000394,0.0,59.55555555555409,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,4,2880,1439,0.3195492017444412,0.034660927727588595,0.4864489228630994,0.34746351633078526,2.0648598563817466,22.0,0.999269387883131,76.23349548297429,21.814308677754045,0.05,0.09590000000000401,0.2249071352168256,2.2180000000000923,0.0,10.444444444444542,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,4,2880,1439,0.29769258425749184,0.009257018763029881,0.13898540653231412,0.0463284688441047,2.659717396340051,28.0,0.9997180521458694,76.23349548297429,252.63152284582637,0.22605328300962663,0.05,0.2249071352168256,0.0,0.0,26.99999999999983,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,4,4320,1439,0.3466524347438699,0.014549293490850128,0.1853138753764188,0.20847810979847115,4.466527681260135,40.0,0.8853945795946989,76.23349548297429,49.82498457915486,1.2,0.05,0.2249071352168256,0.0,0.0,79.44444444444512,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,4,4320,1439,0.34440620428688745,0.020453034514709287,0.27797081306462823,0.23164234422052352,4.461894834375724,40.0,0.8863723822059563,76.23349548297429,3.4026875043491094,1.2,0.05,0.2249071352168256,0.0,0.0,78.77777777777862,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,4,4320,1439,0.3520441564109921,0.01942235348621728,0.23164234422052352,0.34746351633078526,4.14130182997452,40.0,0.9076842691718796,76.23349548297429,7.176489054398187,1.2,0.05,0.2249071352168256,0.0,0.0,71.77777777777638,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,4,4320,1439,0.38043469010919956,0.026081989807736856,0.3011350474866806,0.5096131572851518,2.0711141996757005,21.0,0.9973951522280167,76.23349548297429,21.021637762686375,0.0844584219151927,0.05,0.2249071352168256,0.0,0.0,17.77777777777803,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,4,4320,1439,0.338496468629838,0.016275052119527452,0.1853138753764188,0.3242992819087329,2.7475098447996293,29.0,0.9999845466842255,76.23349548297429,248.79931316428178,0.08155396259498097,0.05,0.2249071352168256,0.0,0.0,17.555555555555564,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,5,2880,1439,0.3099854668615088,0.013793913597405607,0.0463284688441047,0.7180912670836229,4.07528376187167,37.0,0.938309718364937,70.81306462821404,52.95417167840472,1.2,0.05,0.28469607150598075,0.0,0.0,56.999999999998835,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,5,2880,1439,0.3038462805683005,0.028724872596710683,0.23164234422052352,0.9728978457261988,4.134120917303683,37.0,0.9361209173683999,70.81306462821404,3.570093505687706,1.2,0.05,0.28469607150598075,0.0,0.0,58.333333333332206,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,5,2880,1439,0.3108673201052756,0.032905101922631456,0.3011350474866806,0.9728978457261988,3.7838776928422515,36.0,0.9577984596377637,70.81306462821404,7.141559967891552,1.2,0.07670000000000164,0.28469607150598075,0.8006666666666646,0.0,47.33333333333298,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,5,2880,1439,0.3352395007671254,0.036418734074588836,0.3011350474866806,1.2045401899467223,2.406532314107019,19.0,0.9993446195825545,70.81306462821404,20.553977958420504,0.07792451180751936,0.05,0.28469607150598075,0.0,0.0,14.666666666666423,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,5,2880,1439,0.31890031179188894,0.0162383425990271,0.06949270326615706,0.7875839703497799,2.9819318971507993,24.0,0.9999526757287817,70.81306462821404,248.30323689771896,0.09826614564235878,0.05,0.28469607150598075,0.0,0.0,26.99999999999976,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,5,4320,1439,0.4374537087693493,0.016476552003706277,0.20847810979847115,0.23164234422052352,4.583738707435719,41.0,0.8816354561428382,70.81306462821404,50.21219290152213,1.2,0.10550000000000109,0.28469607150598075,1.3766666666666887,0.0,81.44444444444446,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,5,4320,1439,0.43492647685444236,0.022029586518415564,0.27797081306462823,0.3242992819087329,4.5860551308779245,41.0,0.8834499550536008,70.81306462821404,3.410982965705936,1.2,0.10550000000000109,0.28469607150598075,1.3766666666666887,0.0,80.44444444444474,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,5,4320,1439,0.4343595242829969,0.02202837039610841,0.27797081306462823,0.3242992819087329,4.288858003242993,39.0,0.9199463329357173,70.81306462821404,7.113615193943375,1.2,0.11840000000000112,0.28469607150598075,1.668000000000033,0.0,65.88888888888765,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,5,4320,1439,0.4704527489455552,0.03255354412786657,0.4169562195969423,0.46328468844104703,2.405837387074357,19.0,0.9988933992276949,70.81306462821404,20.541357008521555,0.13067242986424754,0.1469000000000011,0.28469607150598075,2.3046666666667126,0.0,12.777777777777736,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,5,4320,1439,0.43987297243899687,0.01786804493861478,0.23164234422052352,0.23164234422052352,2.9754459115126246,23.0,0.99999613662628,70.81306462821404,249.51170155742284,0.1955476195583762,0.11840000000000112,0.28469607150598075,1.668000000000033,0.0,19.666666666666924,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,6,2880,1439,0.3165303862492063,0.013111072504053741,0.0926569376882094,0.4864489228630994,4.1267083622886265,53.0,0.9137354575801502,73.3148019457957,50.145124165824065,1.2,0.05,0.2568111161075759,0.0,0.0,68.55555555555404,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,6,2880,1439,0.30803475315135453,0.05513913018299745,0.7180912670836229,0.7875839703497799,4.113041463979616,53.0,0.9157283719021458,73.3148019457957,3.4696845220605104,1.2,0.15950000000000294,0.2568111161075759,5.489999999999949,0.0,67.55555555555408,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,6,2880,1439,0.3108519515014021,0.05375433750289553,0.6949270326615705,0.7875839703497799,3.801945795691452,51.0,0.9435867781625239,73.3148019457957,7.151814588281515,1.2,0.18950000000000292,0.2568111161075759,6.156666666666615,0.0,54.55555555555517,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,6,2880,1439,0.3265016802283009,0.04822826615705351,0.5327773917072041,1.0655547834144081,2.2997451934213573,20.0,0.9978450197162384,73.3148019457957,20.499562249532524,0.05,0.15170000000000153,0.2568111161075759,2.80666666666671,0.0,15.444444444444429,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,6,2880,1439,0.33208322738465484,0.04302143849895761,0.5327773917072041,0.7180912670836229,2.8441047023395876,29.0,0.9997846624632393,73.3148019457957,246.6271679717051,0.173197095436298,0.13700000000000404,0.2568111161075759,2.806666666666715,0.0,24.33333333333361,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,6,4320,1439,0.46967635030746696,0.01479953671531156,0.23164234422052352,0.02316423442205235,4.728746814917767,41.0,0.888895041735618,73.3148019457957,50.46495896116251,1.2,0.05,0.2568111161075759,0.0,0.0,77.77777777777823,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,6,4320,1439,0.46838314162849143,0.017923893907806347,0.2548065786425759,0.13898540653231412,4.625202687051193,41.0,0.8856740562622085,73.3148019457957,3.513097324582688,1.2,0.05,0.2568111161075759,0.0,0.0,79.11111111111173,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,6,4320,1439,0.46836276024888507,0.03460505559416262,0.5327773917072041,0.13898540653231412,4.381978225619643,41.0,0.9039848358048929,73.3148019457957,7.134067723715239,1.2,0.05,0.2568111161075759,0.7886666666667157,0.0,73.33333333333205,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,6,4320,1439,0.5028283244055234,0.034354910817697475,0.4864489228630994,0.3011350474866806,2.306231179059532,20.0,0.9980960836682057,73.3148019457957,20.44386006639319,0.05,0.053300000000003185,0.2568111161075759,0.0,0.0,18.00000000000019,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,6,4320,1439,0.46348659572950773,0.014787195969423213,0.23164234422052352,0.02316423442205235,2.9629372249247163,25.0,0.9999874441445527,73.3148019457957,252.20792344981666,0.18698863554447764,0.05,0.2568111161075759,0.0,0.0,21.00000000000036,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,7,2880,1439,0.326050998468755,0.03953253995830437,0.6254343293954135,0.11582117211026176,3.79198517488997,30.0,0.9197673576733635,73.17581653926337,50.8182275250083,1.2,0.10700000000000412,0.25947115002654036,4.139999999999866,0.0,65.88888888888764,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,7,2880,1439,0.3249371609107317,0.057251274032893214,0.8802409080379893,0.27797081306462823,3.7887421820708824,30.0,0.9103178716705287,73.17581653926337,3.5398721609515724,1.2,0.2719999999999892,0.25947115002654036,7.8066666666665565,0.0,68.88888888888782,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,7,2880,1439,0.32365521680282255,0.05551151841556637,0.8339124391938846,0.34746351633078526,3.594162612925643,31.0,0.9451553463244661,73.17581653926337,7.125395388990288,1.2,0.24199999999999003,0.25947115002654036,7.139999999999887,0.0,52.22222222222057,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,7,2880,1439,0.37604668265900526,0.05737048876534631,0.8802409080379893,0.27797081306462823,2.211489460273338,19.0,0.998280855060076,73.17581653926337,20.86860403778385,0.10313171513472674,0.2719999999999931,0.25947115002654036,7.806666666666565,0.0,14.444444444444423,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,7,2880,1439,0.325773192175003,0.04787175700718091,0.7644197359277276,0.11582117211026176,2.731063238359972,22.0,0.9999990341537714,73.17581653926337,244.73974055690203,0.10280926419191894,0.19700000000000026,0.25947115002654036,6.139999999999865,0.0,25.888888888888847,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
oracle,severe_burst,7,4320,1439,0.41185359675984623,0.0021620975214269172,0.0,0.11582117211026176,4.638406300671763,49.0,0.9030552324732002,73.17581653926337,49.765133714760296,1.2,0.05,0.25947115002654036,0.0,0.0,71.11111111111188,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
error_trigger,severe_burst,7,4320,1439,0.38476165864350226,0.018441574009728977,0.1853138753764188,0.46328468844104703,4.612462358119064,49.0,0.9080568342127893,73.17581653926337,3.4366396810442645,1.2,0.05,0.25947115002654036,0.0,0.0,69.11111111111101,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
generic_voi,severe_burst,7,4320,1439,0.3855194842528704,0.017402797081306463,0.16214964095436646,0.4864489228630994,4.3910122770442435,49.0,0.928300112208993,73.17581653926337,7.129496743655333,1.2,0.05,0.25947115002654036,0.0,0.0,60.77777777777649,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
cvoi_sf,severe_burst,7,4320,1439,0.41717837274309133,0.019548054204308545,0.23164234422052352,0.34746351633078526,2.221681723419041,19.0,0.9969946503620912,73.17581653926337,20.905608172794444,0.19334323930963138,0.05,0.25947115002654036,0.0,0.0,14.22222222222201,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
b2croi_hq,severe_burst,7,4320,1439,0.40617392472204683,0.0028447706740792216,0.0,0.16214964095436646,2.8100532777391707,26.0,0.9999758544039877,73.17581653926337,252.6953614810695,0.13756409822723809,0.05,0.25947115002654036,0.0,0.0,19.44444444444452,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,1
oracle,severe_burst,8,2880,1439,0.2624640623028772,0.015113788510539726,0.20847810979847115,0.16214964095436646,3.5436645818855688,39.0,0.9151237616433259,80.54204308547602,51.30504428352734,1.2,0.05,0.1831193668926021,0.13399999999999812,0.0,66.55555555555425,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
error_trigger,severe_burst,8,2880,1439,0.2597318318110918,0.02622880472550382,0.3706277507528376,0.2548065786425759,3.521195274496178,39.0,0.9117319296669815,80.54204308547602,3.4971591852129005,1.2,0.061700000000001594,0.1831193668926021,0.4733333333333396,0.0,68.8888888888874,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
generic_voi,severe_burst,8,2880,1439,0.25674125601411696,0.027962253880009266,0.39379198517488995,0.27797081306462823,3.3553393560342832,38.0,0.9279307135363942,80.54204308547602,7.327129914541162,1.2,0.09170000000000159,0.1831193668926021,1.1340000000000088,0.0,62.55555555555386,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
cvoi_sf,severe_burst,8,2880,1439,0.28043920381781623,0.04432643618253417,0.6022700949733611,0.5327773917072041,1.7945332406763956,17.0,0.9986766113727504,80.54204308547602,22.028312561133923,0.07723611536408875,0.19610000000000374,0.1831193668926021,4.088666666666699,0.0,13.999999999999565,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
b2croi_hq,severe_burst,8,2880,1439,0.2597629140529955,0.018932760018531385,0.20847810979847115,0.4169562195969423,2.277275886031967,26.0,0.99966882413741,80.54204308547602,244.83651109654622,0.0779103074430636,0.05,0.1831193668926021,0.13399999999999812,0.0,25.888888888888868,mendeley_3dw54yhhcc,temperature_inside,12.0,32.0,0
