window,t,loop,p_gaussian,p_empirical,true_violation,mu,xt,age
1,5760,2,0.6683551385825455,0.975682382133995,1.0,20.647867679298766,20.0,13
1,5761,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5761,1,0.7229264816460422,0.9741935483870968,1.0,20.492267752592912,20.0,6
1,5761,2,0.6609601362326509,0.975682382133995,1.0,20.68315605749151,20.0,14
1,5762,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5762,1,0.7085182021226284,0.9741935483870968,1.0,20.539192144355113,20.0,7
1,5762,2,0.654111530239911,0.975682382133995,1.0,20.71814745662938,20.0,15
1,5763,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5763,1,0.6955093578032374,0.9741935483870968,1.0,20.585712253271005,20.0,8
1,5763,2,0.6477576076958227,0.975682382133995,1.0,20.752844376021322,20.0,16
1,5764,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5764,1,0.6836988849564192,0.9741935483870968,1.0,20.631831562488983,20.0,9
1,5764,2,0.6418533357347885,0.975682382133995,1.0,20.787249293942644,20.0,17
1,5765,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5765,1,0.6729283565422242,0.9741935483870968,1.0,20.677553525147953,20.0,10
1,5765,2,0.6363591582192784,0.975682382133995,1.0,20.82136466781206,20.0,18
1,5766,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5766,1,0.663070456277027,0.9741935483870968,1.0,20.722881564635873,20.0,11
1,5766,2,0.6312400723776465,0.975682382133995,1.0,20.855192934367192,19.0,19
1,5767,0,0.6773392783004851,0.8803970223325062,1.0,21.21407716469725,21.0,1
1,5767,1,0.6540209315734711,0.9741935483870968,1.0,20.767819074846088,20.0,12
1,5767,2,0.959937573589087,0.9900744416873449,1.0,19.194157606374898,19.0,0
1,5768,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5768,1,0.6456929303231743,0.9741935483870968,1.0,20.812369420431434,20.0,13
1,5768,2,0.9388434110647601,0.9900744416873449,1.0,19.24168008161666,19.0,1
1,5769,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5769,1,0.6380129742133714,0.9741935483870968,1.0,20.856535937056172,20.0,14
1,5769,2,0.9180681012428066,0.9900744416873449,1.0,19.288802618394115,19.0,2
1,5770,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5770,1,0.6309180601798892,0.9732009925558313,1.0,20.90032193164574,20.0,15
1,5770,2,0.8983087257088063,0.9900744416873449,1.0,19.335528582499432,19.0,3
1,5771,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5771,1,0.6243535442526822,0.9528535980148883,1.0,20.943730682634346,21.0,16
1,5771,2,0.8797989296290473,0.9900744416873449,1.0,19.381861311399035,19.0,4
1,5772,0,0.6773392783004851,0.8803970223325062,1.0,21.21407716469725,21.0,1
1,5772,1,0.6924909958527431,0.8640198511166253,1.0,21.168012889573806,21.0,0
1,5772,2,0.8625668781397884,0.9900744416873449,1.0,19.427804114471982,20.0,5
1,5773,0,0.6551441642633133,0.8803970223325062,1.0,21.25594723949594,21.0,2
1,5773,1,0.6661977703246612,0.8640198511166253,1.0,21.209115316317437,20.0,1
1,5773,2,0.8743109719590418,0.975682382133995,1.0,20.16091707837672,19.0,0
1,5774,0,0.6369344948324608,0.8803970223325062,1.0,21.29750761994813,21.0,3
1,5774,1,0.8614470606499783,0.9741935483870968,1.0,20.202032558541944,20.0,0
1,5774,2,0.8433067914746236,0.975682382133995,1.0,20.200303523316553,19.0,1
1,5775,0,0.6215627630728756,0.8803970223325062,1.0,21.33876059672536,21.0,4
1,5775,1,0.8287980199570898,0.9741935483870968,1.0,20.251457507177513,20.0,1
1,5775,2,0.959937573589087,0.9900744416873449,1.0,19.194157606374898,19.0,0
1,5776,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5776,1,0.8012271840706107,0.9741935483870968,1.0,20.300456629112666,20.0,2
1,5776,2,0.9388434110647601,0.9900744416873449,1.0,19.24168008161666,19.0,1
1,5777,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5777,1,0.777601077057553,0.9741935483870968,1.0,20.349033593109517,20.0,3
1,5777,2,0.9180681012428066,0.9900744416873449,1.0,19.288802618394115,19.0,2
1,5778,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5778,1,0.757065702537094,0.9741935483870968,1.0,20.397192036321503,20.0,4
1,5778,2,0.8983087257088063,0.9900744416873449,1.0,19.335528582499432,19.0,3
1,5779,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5779,1,0.7389944932706511,0.9741935483870968,1.0,20.44493556456572,20.0,5
1,5779,2,0.8797989296290473,0.9900744416873449,1.0,19.381861311399035,19.0,4
1,5780,0,0.7054813142664176,0.8803970223325062,1.0,21.171895087811208,21.0,0
1,5780,1,0.7229264816460422,0.9741935483870968,1.0,20.492267752592912,20.0,6
