policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f
error_trigger,burst,2033,16128,2015,0.7513118176925663,0.056035463192721256,0.6782464846980976,0.39702233250620345,17.99520264681555,206.0,0.5764588392153722,85.6575682382134,6.188140901426089,1.2,0.09050000000001027,0.14081745299014203,2.2546666666667856,7.8267499999996994,269.7777777777738
b2croi_gateway_forecast,burst,2033,16128,2015,4.443887599258157,1.8062861869313482,24.88006617038875,0.23159636062861869,35.639867659222496,243.0,0.9951319665487525,85.6575682382134,1451.8884760090762,1.1659169618967935,1.0,0.14081745299014203,489.5793333333605,612.6622500000342,89.77777777777744
oracle,burst,2034,18144,2015,0.8876328518487466,0.05948873035566584,0.7113316790736146,0.2977667493796526,17.228618693134823,178.0,0.6292940935962645,82.92803970223325,402.7564869139219,1.2,0.07670000000000264,0.1725716842526974,3.267333333333301,12.7933749999997,241.77777777777473
b2croi_edge_metadata,burst,2034,18144,2015,0.8880884110450636,0.05974720843672456,0.7113316790736146,0.3143093465674111,2.0646815550041357,22.0,0.999990641000349,82.92803970223325,2272.349846135957,0.05,0.07670000000000264,0.1725716842526974,3.267333333333301,12.814208333333031,4.666666666666639
cvoi_sf,burst,2034,18144,2015,0.8848006557659879,0.08122415219189413,1.0090984284532674,0.5624483043837882,1.8226633581472291,19.0,0.9976083297153607,82.92803970223325,33.572890313207026,0.09982482216977309,0.33049999999996993,0.1725716842526974,8.543333333333324,12.590249999999712,18.222222222222154
error_trigger,burst,2034,18144,2015,0.8662400616397198,0.09292545492142266,1.108354011579818,0.9760132340777503,17.339454094292805,184.0,0.6293596434487679,82.92803970223325,7.686304294928289,1.2,0.4204999999999571,0.1725716842526974,10.543333333333127,11.668374999999692,241.44444444444173
b2croi_gateway_forecast,burst,2034,18144,2015,3.661685183103845,1.9248604218362282,28.205128205128204,0.24813895781637718,34.484532671629445,256.0,0.8933807018898795,82.92803970223325,623.1382629559977,1.2,1.0,0.1725716842526974,556.477333333359,449.01733333334676,156.22222222222032
oracle,burst,2035,20160,2015,0.7249850012190122,0.031591191066997516,0.3143093465674111,0.2977667493796526,14.668982630272954,178.0,0.6339941966200613,84.71464019851118,48.28941335823045,1.2,0.05,0.14726598185569137,0.0013333333333321474,7.455916666666581,240.33333333333053
b2croi_edge_metadata,burst,2035,20160,2015,0.7230223950326744,0.03201509511993383,0.3143093465674111,0.3308519437551696,1.833912324234905,23.0,0.9999995074167035,84.71464019851118,245.87427744819266,0.05,0.05,0.14726598185569137,0.0013333333333321474,7.466333333333256,6.444444444444368
cvoi_sf,burst,2035,20160,2015,0.7265525514506234,0.05840570719602978,0.6617038875103392,0.6947890818858561,1.6301075268817204,14.0,0.9986167710606075,84.71464019851118,20.537772783535825,0.05,0.1355000000000087,0.14726598185569137,1.8826666666667058,7.612166666666575,15.777777777777402
error_trigger,burst,2035,20160,2015,0.7069433231534222,0.05949389991728701,0.6947890818858561,0.6617038875103392,14.532340777502068,176.0,0.6328558030674348,84.71464019851118,5.200583634784829,1.2,0.15050000000001024,0.14726598185569137,3.1713333333334766,7.013208333333246,241.111111111108
b2croi_gateway_forecast,burst,2035,20160,2015,3.788018666242532,1.9309760132340779,28.05624483043838,0.19851116625310172,34.53449131513648,210.0,0.8910491610227537,84.71464019851118,607.4701259579977,1.2,1.0,0.14726598185569137,553.285333333372,480.8266666666915,130.44444444444548
oracle,severe_burst,2026,2016,2015,0.971144089164946,0.15577440033085194,1.935483870967742,1.6542597187758479,13.011083540115798,139.0,0.6534438525687047,75.93052109181141,49.91474596418963,1.2,0.8855000000000202,0.2313965343581396,26.9939999999996,18.08899999999971,231.66666666666433
b2croi_edge_metadata,severe_burst,2026,2016,2015,0.9688245205512654,0.1677962158808933,2.034739454094293,2.0678246484698097,2.4726220016542597,23.0,0.9999980296697258,75.93052109181141,265.34247745008145,0.05,0.9455000000000202,0.2313965343581396,28.993999999999602,17.81374999999972,8.222222222222543
cvoi_sf,severe_burst,2026,2016,2015,0.9532590362621715,0.19684398263027295,2.514474772539289,2.117452440033085,2.2610421836228287,23.0,0.9985799307869972,75.93052109181141,21.74844872755306,0.05,0.9667000000000037,0.2313965343581396,38.66066666666621,17.279749999999833,14.444444444444514
error_trigger,severe_burst,2026,2016,2015,0.9343115748903305,0.20529363110008272,2.7129859387923903,1.9189412737799834,13.153680727874276,139.0,0.6453741555961726,75.93052109181141,6.12142229471217,1.2,0.9667000000000037,0.2313965343581396,42.660666666666216,16.154749999999837,235.33333333333076
b2croi_gateway_forecast,severe_burst,2026,2016,2015,3.758155048335446,1.912342328370554,28.006617038875103,0.5955334987593052,23.111166253101736,164.0,0.9976980499032704,75.93052109181141,455.1335404093768,0.9822344167894512,0.9889000000000012,0.2313965343581396,552.3273333333578,437.2805833333524,56.44444444444315
