policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f,N,heterogeneity,bw
v8_no_rmse_cost,burst,5001,4032,2015,0.3978956247318508,0.030571256444144736,0.380479735318445,0.34739454094292804,4.910008271298594,84.0,0.9949534639982808,85.75682382133995,368.34421083469766,1.0317071271799254,0.05,0.13632133544856723,0.0,0.0,33.8888888888893,3,high,1
v8_no_reliability,burst,5001,4032,2015,0.3930612948253442,0.03150088962876024,0.39702233250620345,0.34739454094292804,5.060215053763441,84.0,0.9924524022005802,85.75682382133995,376.7726515077757,1.1798119001387086,0.05,0.13632133544856723,0.0,0.0,37.333333333332966,3,high,1
oracle,burst,5001,4032,2015,0.40476804940749855,0.02742152032948595,0.3143093465674111,0.39702233250620345,5.532009925558313,83.0,0.9937480557515611,85.75682382133995,75.63261453885002,1.1475123653742676,0.05,0.13632133544856723,0.0,0.0,34.66666666666649,3,high,1
error_trigger,burst,5002,6048,2015,0.32598455818240885,0.04659346618359168,0.6286186931348222,0.47973531844499584,5.112489660876758,71.0,0.9952197781861384,86.74937965260547,4.960262452346959,1.1116769603122008,0.1655000000000101,0.12842088345551136,1.9386666666667238,0.0,30.444444444445185,3,high,1
generic_voi,burst,5002,6048,2015,0.3222212115742037,0.04431746315339705,0.5789909015715468,0.5293631100082713,4.417204301075269,59.0,0.9939816035462123,86.74937965260547,10.392517134519501,1.1320111920621077,0.1205000000000104,0.12842088345551136,1.4713333333333631,0.0,32.111111111112315,3,high,1
cvoi_sf,burst,5002,6048,2015,0.39885228884303875,0.06059612123566674,0.76095947063689,0.8271298593879239,1.5644334160463194,15.0,0.9978289820816065,86.74937965260547,34.48559205849694,0.05,0.28549999999997017,0.12842088345551136,3.6693333333336597,0.0,18.444444444444205,3,high,1
b2croi_v8,burst,5002,6048,2015,0.32404265611717054,0.009371482612668933,0.09925558312655086,0.11579818031430934,4.369727047146402,71.0,0.9960488978937186,86.74937965260547,370.8257327184414,1.105771072793323,0.05,0.12842088345551136,0.0,0.0,29.222222222222886,3,high,1
v8_no_mode,burst,5002,6048,2015,0.33465425104956603,0.008236567404779634,0.0827129859387924,0.09925558312655086,4.6264681555004135,55.0,0.9937480557515611,86.74937965260547,370.6622591170554,1.1380839028245706,0.05,0.12842088345551136,0.0,0.0,31.77777777777818,3,high,1
v8_no_constraint_bonus,burst,5002,6048,2015,0.3321614923536997,0.008210425783466185,0.0827129859387924,0.09925558312655086,4.576674937965261,55.0,0.9938954700216368,86.74937965260547,380.0640471115542,1.1331562815751257,0.05,0.12842088345551136,0.0,0.0,31.111111111111672,3,high,1
v8_no_rmse_cost,burst,5002,6048,2015,0.3224574658770954,0.00910927118507441,0.09925558312655086,0.09925558312655086,4.302398676592225,62.0,0.9970380280171806,86.74937965260547,363.6051975791493,1.0762643294426688,0.05,0.12842088345551136,0.0,0.0,27.44444444444483,3,high,1
v8_no_reliability,burst,5002,6048,2015,0.3246888580040371,0.009371897949234596,0.09925558312655086,0.11579818031430934,4.306368899917287,71.0,0.9957528344888086,86.74937965260547,371.274258941412,1.1151096538382896,0.05,0.12842088345551136,0.0,0.0,29.888888888889824,3,high,1
oracle,burst,5002,6048,2015,0.32946855990104945,0.0081810920854493,0.0827129859387924,0.09925558312655086,4.905376344086021,71.0,0.9946872923001016,86.74937965260547,76.82654517876082,1.120852511406095,0.05,0.12842088345551136,0.0,0.0,31.111111111111626,3,high,1
error_trigger,burst,5003,8064,2015,0.31232910391180585,0.06306639820783004,0.8767576509511994,0.5955334987593052,3.9682382133995038,75.0,0.9971702564034554,88.43672456575682,4.735545783301367,0.977309337465562,0.3904999999999577,0.11424865801931708,6.0086666666665725,0.0,36.00000000000117,3,high,1
generic_voi,burst,5003,8064,2015,0.3095883133030533,0.07668891292013619,1.1248966087675765,0.5128205128205128,3.597518610421836,75.0,0.9977377672701663,88.43672456575682,10.286969457413289,0.7786826638871545,0.615500000000045,0.11424865801931708,11.008666666666262,0.0,32.66666666666752,3,high,1
cvoi_sf,burst,5003,8064,2015,0.3745076352020253,0.06920704833335486,0.8271298593879239,1.1579818031430935,1.494789081885856,13.0,0.9984944718195471,88.43672456575682,34.05568910942923,0.05,0.3454999999999574,0.11424865801931708,4.6753333333331435,0.0,15.999999999999451,3,high,1
b2croi_v8,burst,5003,8064,2015,0.3115972859902638,0.02410962956245976,0.2812241521918941,0.380479735318445,3.388916459884202,37.0,0.9983633649472409,88.43672456575682,348.2409300243311,0.724615260332505,0.05,0.11424865801931708,0.0,0.0,29.44444444444446,3,high,1
v8_no_mode,burst,5003,8064,2015,0.33258657644036993,0.01935477095650185,0.19851116625310172,0.380479735318445,3.887179487179487,75.0,0.9977451226851323,88.43672456575682,354.23300770358657,0.8901587467366554,0.05,0.11424865801931708,0.0,0.0,35.111111111111995,3,high,1
v8_no_constraint_bonus,burst,5003,8064,2015,0.332213322943862,0.019351134639836114,0.19851116625310172,0.380479735318445,3.879404466501241,75.0,0.9975142144040441,88.43672456575682,349.45139501974097,0.8757678389965846,0.05,0.11424865801931708,0.0,0.0,35.77777777777865,3,high,1
v8_no_rmse_cost,burst,5003,8064,2015,0.3157579696480225,0.023156072539513867,0.2812241521918941,0.3143093465674111,3.303225806451613,37.0,0.998650666513188,88.43672456575682,345.7492080785186,0.46477701233837415,0.05,0.11424865801931708,0.0,0.0,27.44444444444433,3,high,1
v8_no_reliability,burst,5003,8064,2015,0.32070957988035614,0.020720227474161915,0.21505376344086022,0.41356492969396197,3.399503722084367,37.0,0.9980938937983701,88.43672456575682,359.4620739428729,0.7294659951342398,0.05,0.11424865801931708,0.0,0.0,31.444444444444596,3,high,1
oracle,burst,5003,8064,2015,0.33003576467828905,0.01932831250189521,0.19851116625310172,0.380479735318445,4.0679900744416875,75.0,0.9975098031845333,88.43672456575682,67.84459818085243,0.951759366470926,0.05,0.11424865801931708,0.0,0.0,36.4444444444453,3,high,1
error_trigger,severe_burst,5000,2016,2015,0.6393892639746944,0.09542611431732348,1.2241521918941274,1.0256410256410255,6.791894127377998,88.0,0.999025143282039,69.33002481389579,4.661578665401962,0.23696798952701842,0.7055000000000061,0.3005653329965663,14.011333333333269,3.9215961696583492,35.44444444444446,3,high,1
generic_voi,severe_burst,5000,2016,2015,0.6385836278369444,0.0973996001482912,1.2572373862696444,1.0256410256410255,5.608436724565757,81.0,0.9993408653861537,69.33002481389579,11.413429214367204,0.2443289786211794,0.7355000000000074,0.3005653329965663,14.817999999999934,3.9429661259051545,32.88888888888914,3,high,1
cvoi_sf,severe_burst,5000,2016,2015,0.700412286272921,0.11587019647495145,1.4061207609594708,1.5715467328370554,2.7404466501240696,33.0,0.9972745946585887,69.33002481389579,34.709286872556355,0.05,0.8705000000000032,0.3005653329965663,16.93933333333341,5.2753067735848465,24.777777777778464,3,high,1
b2croi_v8,severe_burst,5000,2016,2015,0.6467302207293982,0.0717701514731725,0.8933002481389578,0.76095947063689,5.787923904052937,81.0,0.9995416149383309,69.33002481389579,369.3074161861619,0.14399599704664015,0.5218999999999987,0.3005653329965663,10.871333333333288,4.1644515329590535,26.333333333333588,3,high,1
v8_no_mode,severe_burst,5000,2016,2015,0.644727465489288,0.06969995938076322,0.8933002481389578,0.6286186931348222,6.853101736972705,88.0,0.9996139635870168,69.33002481389579,381.8826432161902,0.22356895615159858,0.5368999999999988,0.3005653329965663,11.204666666666622,3.9168141317384007,27.111111111111327,3,high,1
v8_no_constraint_bonus,severe_burst,5000,2016,2015,0.6443192965793042,0.07068769174111683,0.9098428453267163,0.6286186931348222,7.030769230769231,88.0,0.9989808991166398,69.33002481389579,379.81788327376694,0.2087805191683127,0.551899999999998,0.3005653329965663,11.537999999999936,3.910529790041148,31.000000000000284,3,high,1
v8_no_rmse_cost,severe_burst,5000,2016,2015,0.6027433443634403,0.07826364215032607,1.0090984284532674,0.7940446650124069,5.301571546732837,60.0,0.9998606182884073,69.33002481389579,367.12655460776267,0.11876608610568891,0.596899999999998,0.3005653329965663,12.537999999999926,2.28011634286655,23.555555555555728,3,high,1
v8_no_reliability,severe_burst,5000,2016,2015,0.6452202058328466,0.06902411128159247,0.8767576509511994,0.6451612903225806,5.861373035566584,81.0,0.9996863227099158,69.33002481389579,386.9127432778755,0.16076731839400304,0.5218999999999987,0.3005653329965663,10.871333333333288,4.137863785669244,26.33333333333357,3,high,1
oracle,severe_burst,5000,2016,2015,0.6498573618667797,0.06908659592715799,0.8767576509511994,0.6451612903225806,6.925392886683209,88.0,0.9995829557408703,69.33002481389579,69.90059597819823,0.21009184966882177,0.5218999999999987,0.3005653329965663,10.871333333333288,4.151874442436057,28.66666666666693,3,high,1
error_trigger,severe_burst,5001,4032,2015,0.5346171127035609,0.09629689297404496,1.240694789081886,1.1579818031430935,6.340446650124069,87.0,0.9953734858474804,73.20099255583126,4.882806687900062,1.1094096965343436,0.7205000000000119,0.2547096411641343,13.449999999999868,0.0,34.4444444444454,3,high,1
generic_voi,severe_burst,5001,4032,2015,0.5380897745404883,0.09511343301610828,1.2241521918941274,1.141439205955335,5.696939619520265,87.0,0.9944534128068214,73.20099255583126,10.847015261289574,1.1424664540680955,0.7055000000000097,0.2547096411641343,13.116666666666534,0.0,33.88888888888965,3,high,1
cvoi_sf,severe_burst,5001,4032,2015,0.6148964979360025,0.10942380578327839,1.3399503722084367,1.5384615384615385,2.420347394540943,24.0,0.9959228295788387,73.20099255583126,34.59206054324547,0.5167764777227235,0.8105000000000208,0.2547096411641343,15.449999999999852,0.4237475931750586,23.666666666667684,3,high,1
b2croi_v8,severe_burst,5001,4032,2015,0.5487464613627845,0.06631456322051499,0.8271298593879239,0.7940446650124069,5.601157981803143,87.0,0.9974083559027458,73.20099255583126,367.43637261029437,1.0345565841818514,0.34549999999997427,0.2547096411641343,5.214666666666618,0.0,29.333333333333783,3,high,1
v8_no_mode,severe_burst,5001,4032,2015,0.5554986933461769,0.05871513229624008,0.727874276261373,0.6782464846980976,6.339123242349049,87.0,0.9949183562801232,73.20099255583126,378.7667410524456,1.141117129608875,0.2554999999999891,0.2547096411641343,4.04533333333324,0.0,34.33333333333419,3,high,1
v8_no_constraint_bonus,severe_burst,5001,4032,2015,0.5531522121305471,0.06041082266271775,0.7444168734491315,0.727874276261373,6.459884201819686,87.0,0.9958656695807613,73.20099255583126,375.8967361845095,1.1080599466194245,0.27049999999998775,0.2547096411641343,4.04533333333324,0.0,32.111111111112,3,high,1
v8_no_rmse_cost,severe_burst,5001,4032,2015,0.5706112735715136,0.06496081376825441,0.8105872622001655,0.7444168734491315,5.361124896608768,87.0,0.9974142363411567,73.20099255583126,372.9227020072453,1.0211993221545743,0.33049999999997876,0.2547096411641343,4.881333333333251,0.0,27.333333333333385,3,high,1
v8_no_reliability,severe_burst,5001,4032,2015,0.5539176187650696,0.06315887372255322,0.7940446650124069,0.7113316790736146,5.928535980148883,87.0,0.997199645252377,73.20099255583126,384.73855521502185,1.0560054940309231,0.3154999999999843,0.2547096411641343,4.547999999999888,0.0,30.66666666666738,3,high,1
oracle,severe_burst,5001,4032,2015,0.5557654073733032,0.058718129485710535,0.727874276261373,0.6782464846980976,6.4266335814722915,87.0,0.9953134610156587,73.20099255583126,74.75478873327005,1.1307912037651628,0.2554999999999891,0.2547096411641343,4.04533333333324,0.0,33.4444444444453,3,high,1
error_trigger,severe_burst,5002,6048,2015,0.5704873581574806,0.09553054800022291,1.2241521918941274,1.1248966087675765,6.556492969396195,81.0,0.9969704581611137,73.10173697270471,4.73456815458261,1.053112084825357,0.7055000000000153,0.25929954858839466,13.500666666666413,0.9874429958380585,28.444444444445043,3,high,1
generic_voi,severe_burst,5002,6048,2015,0.5668013748116684,0.09073665304090285,1.1579818031430935,1.0752688172043012,5.970057899090157,71.0,0.9966166005033371,73.10173697270471,11.067952794339462,1.0559337246831786,0.64550000000001,0.25929954858839466,12.167333333333099,0.8484785188919605,28.55555555555613,3,high,1
cvoi_sf,severe_burst,5002,6048,2015,0.6236684869086672,0.10346013403147619,1.2241521918941274,1.5880893300248138,2.482712985938792,24.0,0.9992110115810998,73.10173697270471,34.7573840505358,0.05,0.7055000000000046,0.25929954858839466,13.002666666666352,2.4065085463300337,17.99999999999969,3,high,1
b2croi_v8,severe_burst,5002,6048,2015,0.5668589089966262,0.054026005509880966,0.6617038875103392,0.6120760959470637,5.65343258891646,73.0,0.9990782414539867,73.10173697270471,372.6987167326248,0.8013971072324768,0.19550000000000312,0.25929954858839466,2.5533333333334607,0.706164467383717,24.777777777777985,3,high,1
v8_no_mode,severe_burst,5002,6048,2015,0.5799358310669086,0.04954015201968233,0.5955334987593052,0.5624483043837882,6.6784119106699755,84.0,0.9961603336706842,73.10173697270471,383.99211328624574,1.1053924837373048,0.13550000000001008,0.25929954858839466,1.4946666666667865,1.0446562246911304,29.77777777777858,3,high,1
v8_no_constraint_bonus,severe_burst,5002,6048,2015,0.5776354773693247,0.05048406442056592,0.6120760959470637,0.5624483043837882,6.708188585607941,81.0,0.9962761946615806,73.10173697270471,384.9518876210798,1.0983634579724095,0.15050000000000865,0.25929954858839466,1.4946666666667865,0.9987380368450487,29.333333333334064,3,high,1
v8_no_rmse_cost,severe_burst,5002,6048,2015,0.5663455263550065,0.05697453875255907,0.6947890818858561,0.6782464846980976,5.355334987593052,73.0,0.9991697015379717,73.10173697270471,369.23144993120366,0.7636749918248091,0.2254999999999957,0.25929954858839466,2.9900000000000495,0.6045779111887111,23.333333333333467,3,high,1
v8_no_reliability,severe_burst,5002,6048,2015,0.5693674543821752,0.05034666071535446,0.6120760959470637,0.5624483043837882,6.008105872622002,74.0,0.9981439484730597,73.10173697270471,379.4640622727998,0.9025479096984601,0.15050000000001007,0.25929954858839466,1.8280000000001324,0.7179276273659682,25.777777777778326,3,high,1
oracle,severe_burst,5002,6048,2015,0.5783644394581328,0.04950749932494225,0.5955334987593052,0.5624483043837882,6.369230769230769,81.0,0.9962131277420412,73.10173697270471,70.7963522565239,1.1078586145500375,0.13550000000001008,0.25929954858839466,1.4946666666667865,0.9836364020761824,29.77777777777843,3,high,1
error_trigger,severe_burst,5003,8064,2015,0.6593147672918295,0.1373670269643557,1.8527708850289495,1.2903225806451613,5.417204301075269,75.0,0.997004241944296,72.10918114143921,5.039857601095222,0.991035896615003,0.9625000000000125,0.27023126451640317,25.519333333332863,1.9039945607322692,35.22222222222362,3,high,1
generic_voi,severe_burst,5003,8064,2015,0.6505824817818501,0.15384918696723882,2.133995037220844,1.2737799834574028,5.109511993382961,75.0,0.9983339074664599,72.10918114143921,10.610808111107897,0.9139024441707013,0.9475000000000124,0.27023126451640317,31.185999999999492,1.6155469665416744,30.555555555556637,3,high,1
cvoi_sf,severe_burst,5003,8064,2015,0.6969515041749984,0.1509026825393422,1.9520264681555006,1.7369727047146404,2.7085194375516957,36.0,0.9991003673581977,72.10918114143921,34.32364190903217,0.05,0.9775000000000125,0.27023126451640317,27.249333333332988,3.6191816070872735,18.666666666665943,3,high,1
b2croi_v8,severe_burst,5003,8064,2015,0.6567842768024567,0.09488589079185311,1.1910669975186103,1.108354011579818,4.96228287841191,75.0,0.9990457919004514,72.10918114143921,359.3813213138441,0.46828475544496423,0.6755000000000326,0.27023126451640317,12.185999999999735,1.7899241463268203,25.111111111111114,3,high,1
v8_no_mode,severe_burst,5003,8064,2015,0.6711620553763145,0.08498124421505443,1.0752688172043012,0.8933002481389578,5.8105872622001655,75.0,0.9955374930273329,72.10918114143921,369.71022888542,0.7004568975054976,0.5705000000000281,0.27023126451640317,9.852666666666375,2.3466423208901657,35.4444444444454,3,high,1
v8_no_constraint_bonus,severe_burst,5003,8064,2015,0.6647392940903564,0.09477440016224577,1.240694789081886,0.8933002481389578,5.792390405293631,75.0,0.9962981966284291,72.10918114143921,366.2614631651445,0.7315131660026402,0.7205000000000358,0.27023126451640317,13.185999999999714,2.079851554480735,34.33333333333402,3,high,1
v8_no_rmse_cost,severe_burst,5003,8064,2015,0.6775957752510462,0.08911720791972616,1.141439205955335,0.8933002481389578,4.791728701406121,61.0,0.9991711768378378,72.10918114143921,382.9631877591644,0.3106051811750384,0.6305000000000335,0.27023126451640317,11.185999999999733,2.66640577137391,22.999999999999915,3,high,1
v8_no_reliability,severe_burst,5003,8064,2015,0.6530575858677365,0.08762098072257572,1.1248966087675765,0.8933002481389578,5.2191894127378,75.0,0.9990457919004514,72.10918114143921,384.0274742235968,0.5311890272157915,0.6155000000000282,0.27023126451640317,10.852666666666389,1.6511303567328994,26.333333333333226,3,high,1
oracle,severe_burst,5003,8064,2015,0.6677324259125146,0.08491603741218699,1.0752688172043012,0.8933002481389578,5.827791563275435,75.0,0.9958202393907487,72.10918114143921,70.46838236103764,0.843920773197919,0.5705000000000281,0.27023126451640317,9.852666666666375,2.2152506131122838,36.6666666666678,3,high,1
error_trigger,burst,5000,2016,2015,0.3063739683233253,0.05663180279826126,0.7857733664185277,0.5293631100082713,10.127212572373862,128.0,0.9725744415372628,83.72208436724566,5.981284592337629,1.2,0.9305000000000075,0.1616144172562664,4.857333333333338,0.0,34.277777777777935,6,low,2
generic_voi,burst,5000,2016,2015,0.3053037171830121,0.05191143627472232,0.6865177832919769,0.6120760959470637,8.840529363110008,128.0,0.9720617172314248,83.72208436724566,10.932849722431405,1.2,0.7655000000000025,0.1616144172562664,3.3160000000001,0.0,34.27777777777796,6,low,2
cvoi_sf,burst,5000,2016,2015,0.38947178584891357,0.06626308455884163,0.8354011579818031,0.9098428453267163,1.6164598842018196,11.0,0.9953398124893515,83.72208436724566,34.49870472792397,0.05,0.9961000000000004,0.1616144172562664,5.631333333333293,0.0,12.166666666666906,6,low,2
b2croi_v8,burst,5000,2016,2015,0.34040660303560705,0.022347414814905816,0.2729528535980149,0.2729528535980149,2.572456575682382,23.0,0.9996080571822906,83.72208436724566,425.5690100307001,0.05,0.13760000000000247,0.1616144172562664,0.6506666666666662,0.0,11.472222222222115,6,low,2
v8_no_mode,burst,5000,2016,2015,0.30955028924006484,0.022412006640444068,0.2812241521918941,0.26468155500413565,9.338213399503722,128.0,0.9724165151241906,83.72208436724566,580.7020469215091,1.2,0.13760000000000247,0.1616144172562664,0.6506666666666662,0.0,33.416666666666856,6,low,2
v8_no_constraint_bonus,burst,5000,2016,2015,0.3089699383987969,0.022405285065850593,0.2812241521918941,0.26468155500413565,9.341521918941273,128.0,0.9719842269586672,83.72208436724566,588.8158003984495,1.2,0.13760000000000247,0.1616144172562664,0.6506666666666662,0.0,33.66666666666691,6,low,2
v8_no_rmse_cost,burst,5000,2016,2015,0.35952034524415827,0.022822524328865737,0.2729528535980149,0.2894954507857734,2.5129032258064514,25.0,0.9997542612163873,83.72208436724566,427.8019133021607,0.05,0.13760000000000247,0.1616144172562664,0.6506666666666662,0.0,10.527777777777592,6,low,2
v8_no_reliability,burst,5000,2016,2015,0.33637698270525895,0.022669862393760586,0.2812241521918941,0.26468155500413565,2.7018196856906536,23.0,0.9995017538314367,83.72208436724566,438.2503433291692,0.05,0.13760000000000247,0.1616144172562664,0.6506666666666662,0.0,12.361111111111105,6,low,2
oracle,burst,5000,2016,2015,0.30306372974537793,0.022096822932890597,0.2812241521918941,0.24813895781637718,9.799751861042184,128.0,0.9722663229919623,83.72208436724566,120.1178882301094,1.2,0.13760000000000247,0.1616144172562664,0.6506666666666662,0.0,34.194444444444535,6,low,2
error_trigger,burst,5001,4032,2015,0.2736287115451906,0.0581408987721531,0.8436724565756825,0.42183622828784123,9.780231596360629,125.0,0.9747543023054542,85.53349875930522,5.2331582811792785,1.2,0.9595000000000045,0.1430355247202303,5.463333333333171,0.0,27.61111111111097,6,low,2
generic_voi,burst,5001,4032,2015,0.2735245475886345,0.053428158915233136,0.7692307692307693,0.40529363110008276,9.43217535153019,123.0,0.9752326257283815,85.53349875930522,10.80565575727495,1.2,0.9595000000000045,0.1430355247202303,3.76733333333341,0.0,27.333333333333062,6,low,2
cvoi_sf,burst,5001,4032,2015,0.35851715154109304,0.0674390432316446,0.8933002481389578,0.7857733664185277,1.620760959470637,16.0,0.9948488795584096,85.53349875930522,35.468695214984216,0.0868182364471477,0.9928000000000008,0.1430355247202303,6.433999999999944,0.0,13.111111111111255,6,low,2
b2croi_v8,burst,5001,4032,2015,0.3133847073686618,0.0201624399456048,0.2729528535980149,0.1488833746898263,2.597187758478081,30.0,0.9998399359743898,85.53349875930522,430.9730201314848,0.07624285361095484,0.09050000000001021,0.1430355247202303,0.0,0.0,8.999999999999824,6,low,2
v8_no_mode,burst,5001,4032,2015,0.28162817662495204,0.02062508642328899,0.2812241521918941,0.1654259718775848,11.592390405293632,142.0,0.9686728057078864,85.53349875930522,634.0737514100765,1.2,0.10550000000001028,0.1430355247202303,0.0,0.0,30.00000000000014,6,low,2
v8_no_constraint_bonus,burst,5001,4032,2015,0.2820509133352976,0.020627662457818732,0.2812241521918941,0.1654259718775848,11.5904052936311,142.0,0.9688884720831212,85.53349875930522,633.8289478694368,1.2,0.10550000000001028,0.1430355247202303,0.0,0.0,30.111111111111246,6,low,2
v8_no_rmse_cost,burst,5001,4032,2015,0.32426794693094513,0.021766262523868332,0.2977667493796526,0.1488833746898263,2.5273779983457403,26.0,0.9998620956292934,85.53349875930522,421.26459259049915,0.06419022465265387,0.1355000000000102,0.1430355247202303,0.0,0.0,8.638888888888701,6,low,2
v8_no_reliability,burst,5001,4032,2015,0.31089561688008643,0.021009585566788915,0.2812241521918941,0.17369727047146402,2.7775020678246483,37.0,0.9996590022183321,85.53349875930522,426.9146817163206,0.106598775601737,0.10550000000001028,0.1430355247202303,0.0,0.0,9.027777777777642,6,low,2
oracle,burst,5001,4032,2015,0.2748655740242484,0.020567576682142846,0.2812241521918941,0.1654259718775848,9.75409429280397,125.0,0.973443954552756,85.53349875930522,117.59264072260031,1.2,0.10550000000001028,0.1430355247202303,0.0,0.0,28.305555555555515,6,low,2
error_trigger,burst,5002,6048,2015,0.26809531942741643,0.029975167291767548,0.38875103391232424,0.3639371381306865,11.366253101736973,134.0,0.9588732305223137,85.70719602977668,4.7431551855954135,1.2,0.3004999999999614,0.138337064418086,0.0,0.0,34.666666666666835,6,low,2
generic_voi,burst,5002,6048,2015,0.27047067171303807,0.034707224355009385,0.47973531844499584,0.3143093465674111,8.991397849462366,114.0,0.9602372647903819,85.70719602977668,10.60207179116626,1.2,0.4654999999999622,0.138337064418086,0.8039999999999994,0.0,34.27777777777796,6,low,2
cvoi_sf,burst,5002,6048,2015,0.36113931773872304,0.04491007906943734,0.5376344086021506,0.7030603804797354,1.552191894127378,13.0,0.9985688792349517,85.70719602977668,34.73124363998104,0.05,0.570499999999986,0.138337064418086,0.13266666666666616,0.0,8.416666666666366,6,low,2
b2croi_v8,burst,5002,6048,2015,0.31500468770361123,0.016116077737663173,0.19851116625310172,0.17369727047146402,2.517287014061208,25.0,0.9995585937826962,85.70719602977668,420.05777252126234,0.07669840723079335,0.05,0.138337064418086,0.0,0.0,9.972222222222193,6,low,2
v8_no_mode,burst,5002,6048,2015,0.283314344501022,0.016205032047371982,0.20678246484698098,0.1654259718775848,10.614722911497106,133.0,0.9586891620293239,85.70719602977668,620.2612845250233,1.2,0.05,0.138337064418086,0.0,0.0,34.66666666666685,6,low,2
v8_no_constraint_bonus,burst,5002,6048,2015,0.28669661772182803,0.016227266554254053,0.20678246484698098,0.1654259718775848,10.618031430934657,133.0,0.9582717040643337,85.70719602977668,620.2051735242768,1.2,0.05,0.138337064418086,0.0,0.0,34.77777777777797,6,low,2
v8_no_rmse_cost,burst,5002,6048,2015,0.32856796522857573,0.016757862165821983,0.20678246484698098,0.17369727047146402,2.4160463192721258,22.0,0.9997653390223231,85.70719602977668,430.5239801500778,0.06896876284683298,0.05,0.138337064418086,0.0,0.0,8.916666666666634,6,low,2
v8_no_reliability,burst,5002,6048,2015,0.3121199374400765,0.01646327941305441,0.20678246484698098,0.1654259718775848,2.646484698097601,27.0,0.9995541644633381,85.70719602977668,421.5357175776296,0.16999547062737136,0.05,0.138337064418086,0.0,0.0,10.555555555555536,6,low,2
oracle,burst,5002,6048,2015,0.28127525680402754,0.01604829227140065,0.20678246484698098,0.15715467328370555,11.093300248138958,134.0,0.9562364712401912,85.70719602977668,123.08147856642125,1.2,0.05,0.138337064418086,0.0,0.0,35.88888888888928,6,low,2
error_trigger,burst,5003,8064,2015,0.23154589688668167,0.04141642814480986,0.5955334987593052,0.3225806451612903,7.567576509511993,132.0,0.9548851191047343,88.41191066997519,4.71695919611281,1.2,0.6004999999999932,0.10933630407737249,0.31799999999999506,0.0,38.027777777778404,6,low,2
generic_voi,burst,5003,8064,2015,0.23079132746028788,0.04116467863672448,0.587262200165426,0.3391232423490488,7.148883374689826,132.0,0.9566251099704499,88.41191066997519,10.254167490604129,1.2,0.585499999999993,0.10933630407737249,0.48466666666666103,0.0,37.47222222222283,6,low,2
cvoi_sf,burst,5003,8064,2015,0.31773238422945277,0.047755052591953256,0.6120760959470637,0.6286186931348222,1.4578163771712158,10.0,0.9993548857131184,88.41191066997519,34.945015131123824,0.05,0.6755000000000136,0.10933630407737249,0.42933333333334667,0.0,7.4722222222221815,6,low,2
b2croi_v8,burst,5003,8064,2015,0.2654526270083599,0.015994001338985403,0.21505376344086022,0.13234077750206782,2.4019023986765924,28.0,0.9995836940005652,88.41191066997519,420.5698644275553,0.2832290922372966,0.05,0.10933630407737249,0.0,0.0,8.805555555555394,6,low,2
v8_no_mode,burst,5003,8064,2015,0.2367686436635896,0.01626778260595219,0.22332506203473945,0.13234077750206782,7.441687344913151,132.0,0.9570539927682785,88.41191066997519,546.0571460125427,1.2,0.05,0.10933630407737249,0.0,0.0,36.83333333333396,6,low,2
v8_no_constraint_bonus,burst,5003,8064,2015,0.23653103157599223,0.01626616708632885,0.22332506203473945,0.13234077750206782,7.443341604631927,132.0,0.9570025606649433,88.41191066997519,541.8626489013748,1.2,0.05,0.10933630407737249,0.0,0.0,36.83333333333396,6,low,2
v8_no_rmse_cost,burst,5003,8064,2015,0.270507023809262,0.016654563112683096,0.22332506203473945,0.14061207609594706,2.336724565756824,28.0,0.9996191317484093,88.41191066997519,414.708672523517,0.1984081741418902,0.05,0.10933630407737249,0.0,0.0,8.638888888888705,6,low,2
v8_no_reliability,burst,5003,8064,2015,0.2553691756315961,0.016406146626168443,0.22332506203473945,0.13234077750206782,2.616377171215881,41.0,0.9988607222494474,88.41191066997519,424.2826226310661,0.3135437967446183,0.05,0.10933630407737249,0.0,0.0,10.472222222222255,6,low,2
oracle,burst,5003,8064,2015,0.23383113867348526,0.016121538592364457,0.22332506203473945,0.12406947890818859,7.5910669975186105,132.0,0.9557516228634191,88.41191066997519,120.55171085128713,1.2,0.05,0.10933630407737249,0.0,0.0,37.47222222222285,6,low,2
error_trigger,severe_burst,5000,2016,2015,0.4638490178469677,0.08788851143360324,1.1827956989247312,0.8850289495450785,11.609677419354838,135.0,0.9798665476411985,68.73449131513648,4.579407069369892,1.2,0.9898000000000011,0.3042595342366534,12.259333333333116,0.0,30.166666666666178,6,low,2
generic_voi,severe_burst,5000,2016,2015,0.4662583742548854,0.09465373572478823,1.282051282051282,0.9346567411083541,10.02051282051282,128.0,0.9799722630119105,68.73449131513648,10.06183369320912,1.2,0.9898000000000011,0.3042595342366534,14.259333333332998,0.0,29.916666666666288,6,low,2
cvoi_sf,severe_burst,5000,2016,2015,0.5503293574727287,0.10967933315543334,1.3978494623655915,1.3813068651778329,2.4324234904880067,23.0,0.9929169329175052,68.73449131513648,33.718525898867,0.20271117464808575,0.9967000000000004,0.3042595342366534,16.690666666666345,0.3829210063356884,15.52777777777782,6,low,2
